,,,,,,,,,,,,,,,,Churn,Churn,Churn,Churn,Churn,Churn
Fiber optic,Yes,Male,Yes,Yes,Bank transfer (automatic),Yes,No,No,Yes,Yes,Yes,No,No,One year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Bank transfer (automatic),Yes,No,Yes,No,No,No,No,No,Month-to-month,No,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Bank transfer (automatic),Yes,No,Yes,No,No,Yes,Yes,No,One year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Bank transfer (automatic),Yes,No,Yes,No,Yes,No,Yes,Yes,One year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Bank transfer (automatic),Yes,Yes,No,No,No,No,No,No,Month-to-month,Yes,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Bank transfer (automatic),Yes,Yes,No,No,No,No,No,No,One year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Bank transfer (automatic),Yes,Yes,No,No,No,Yes,Yes,No,Month-to-month,Yes,0,0.5,0.5,1,1,2
Fiber optic,Yes,Male,Yes,Yes,Bank transfer (automatic),Yes,Yes,No,No,Yes,No,No,No,Month-to-month,Yes,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Bank transfer (automatic),Yes,Yes,No,No,Yes,No,Yes,No,One year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Bank transfer (automatic),Yes,Yes,No,No,Yes,Yes,No,Yes,Two year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Bank transfer (automatic),Yes,Yes,Yes,No,No,Yes,No,Yes,One year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Bank transfer (automatic),Yes,Yes,Yes,No,No,Yes,Yes,No,Month-to-month,No,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Bank transfer (automatic),Yes,Yes,Yes,No,No,Yes,Yes,No,One year,Yes,0,0.0,0.0,0,0,2
Fiber optic,Yes,Male,Yes,Yes,Bank transfer (automatic),Yes,Yes,Yes,No,No,Yes,Yes,No,Two year,Yes,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Bank transfer (automatic),Yes,Yes,Yes,No,No,Yes,Yes,Yes,One year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Bank transfer (automatic),Yes,Yes,Yes,No,No,Yes,Yes,Yes,Two year,Yes,0,0.3333333333333333,0.0,1,1,3
Fiber optic,Yes,Male,Yes,Yes,Bank transfer (automatic),Yes,Yes,Yes,No,Yes,No,No,No,Month-to-month,Yes,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Bank transfer (automatic),Yes,Yes,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Bank transfer (automatic),Yes,Yes,Yes,No,Yes,Yes,No,No,One year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Bank transfer (automatic),Yes,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Bank transfer (automatic),Yes,Yes,Yes,No,Yes,Yes,Yes,No,Two year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Bank transfer (automatic),Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,0,0.0,0.0,0,0,2
Fiber optic,Yes,Male,Yes,Yes,Bank transfer (automatic),Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Bank transfer (automatic),Yes,Yes,Yes,Yes,Yes,No,Yes,No,One year,Yes,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Bank transfer (automatic),Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Bank transfer (automatic),Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,No,No,No,No,No,No,No,Month-to-month,No,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,No,No,No,No,No,No,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,No,No,No,No,Yes,Yes,Yes,Month-to-month,No,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,No,No,No,Yes,Yes,No,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,No,No,No,Yes,Yes,Yes,Yes,Two year,No,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,No,No,Yes,No,No,Yes,Yes,Month-to-month,No,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,No,No,Yes,No,Yes,No,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,No,No,Yes,Yes,No,No,No,Two year,No,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,No,Yes,No,No,No,Yes,No,Month-to-month,Yes,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,No,Yes,No,No,No,Yes,Yes,One year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,No,Yes,No,No,Yes,Yes,Yes,One year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,No,Yes,No,Yes,No,Yes,No,Two year,No,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,No,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,No,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,No,Yes,Yes,No,Yes,Yes,No,One year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,No,Yes,Yes,No,Yes,Yes,Yes,One year,No,0,0.0,0.0,0,0,2
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,No,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,No,Yes,Yes,Yes,Yes,No,Yes,Two year,No,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,No,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,No,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,Yes,No,No,Yes,No,No,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,Yes,No,No,Yes,No,No,Yes,Two year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,Yes,No,No,Yes,Yes,No,No,Month-to-month,No,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,Yes,No,No,Yes,Yes,Yes,Yes,One year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,Yes,No,Yes,No,No,No,No,Two year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,Yes,No,Yes,No,No,Yes,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,Yes,No,Yes,No,No,Yes,No,One year,No,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,Yes,No,Yes,No,No,Yes,No,Two year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,Yes,No,Yes,No,Yes,Yes,No,One year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,Yes,No,Yes,Yes,No,No,Yes,One year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,Yes,No,Yes,Yes,Yes,No,Yes,Two year,No,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,Yes,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two year,No,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,Yes,Yes,No,No,No,No,No,Month-to-month,No,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,Yes,Yes,No,No,No,Yes,No,Month-to-month,Yes,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,Yes,Yes,No,No,No,Yes,No,One year,No,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,Yes,Yes,No,No,No,Yes,No,One year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,Yes,Yes,No,No,No,Yes,No,Two year,No,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,Yes,Yes,No,No,Yes,No,No,Month-to-month,No,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,Yes,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,Yes,Yes,No,No,Yes,Yes,Yes,Two year,Yes,0,0.3333333333333333,0.0,1,1,3
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,Yes,Yes,No,Yes,No,Yes,No,Two year,Yes,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,Yes,Yes,No,Yes,No,Yes,Yes,One year,Yes,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,Yes,Yes,No,Yes,No,Yes,Yes,Two year,Yes,0,0.0,0.0,0,0,3
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,Yes,Yes,No,Yes,Yes,No,No,Two year,Yes,0,0.0,0.0,0,0,2
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,Yes,Yes,No,Yes,Yes,Yes,No,One year,No,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,Yes,Yes,No,Yes,Yes,Yes,Yes,One year,No,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two year,No,0,0.0,0.0,0,0,3
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,0,0.0,0.0,0,0,2
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,Yes,Yes,Yes,No,No,No,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,Yes,Yes,Yes,No,No,No,No,Two year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,Yes,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,0,0.5,0.5,1,1,2
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,Yes,Yes,Yes,No,No,Yes,No,Two year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,Yes,Yes,Yes,No,No,Yes,Yes,One year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,Yes,Yes,Yes,No,Yes,No,No,One year,No,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,Yes,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,Yes,Yes,Yes,No,Yes,Yes,No,One year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,Yes,Yes,Yes,No,Yes,Yes,Yes,Two year,No,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,Yes,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,Yes,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,0,0.0,0.0,0,0,2
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,0,0.0,0.0,0,0,5
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),Yes,No,No,No,No,Yes,Yes,Yes,Two year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),Yes,No,No,No,Yes,No,No,No,One year,No,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),Yes,No,No,No,Yes,Yes,No,No,One year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),Yes,No,No,Yes,Yes,No,Yes,Yes,One year,No,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),Yes,No,Yes,No,No,No,No,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),Yes,No,Yes,No,No,No,Yes,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),Yes,No,Yes,No,Yes,Yes,No,Yes,One year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),Yes,No,Yes,No,Yes,Yes,Yes,No,Two year,No,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),Yes,No,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),Yes,Yes,No,No,No,No,No,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),Yes,Yes,No,No,No,No,Yes,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),Yes,Yes,No,No,Yes,Yes,Yes,No,Two year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),Yes,Yes,Yes,No,No,No,Yes,No,Month-to-month,Yes,0,0.5,0.5,1,1,2
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),Yes,Yes,Yes,No,No,Yes,Yes,Yes,Two year,No,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),Yes,Yes,Yes,No,Yes,No,Yes,No,Two year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),Yes,Yes,Yes,No,Yes,Yes,Yes,No,Two year,No,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),Yes,Yes,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),Yes,Yes,Yes,Yes,No,No,Yes,Yes,One year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Credit card (automatic),Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,No,No,No,No,No,No,No,Month-to-month,No,1,1.0,1.0,1,2,2
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,No,No,No,No,No,No,Yes,Month-to-month,No,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,No,No,No,No,No,Yes,Yes,Month-to-month,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,No,No,No,No,Yes,No,No,Month-to-month,Yes,0,0.5,0.5,1,1,2
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,No,No,No,No,Yes,No,No,One year,No,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,No,No,No,No,Yes,Yes,No,Month-to-month,Yes,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,No,No,No,Yes,Yes,No,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,No,No,Yes,Yes,No,Yes,No,Month-to-month,No,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,No,No,Yes,Yes,Yes,Yes,No,One year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,No,Yes,No,No,No,Yes,No,Month-to-month,Yes,0,0.5,0.5,1,1,2
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,No,Yes,No,No,No,Yes,No,One year,Yes,0,0.5,0.5,1,1,2
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,No,Yes,No,No,Yes,Yes,Yes,Two year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,No,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,0,0.0,0.0,0,0,2
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,No,Yes,Yes,No,No,No,No,Month-to-month,No,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,No,Yes,Yes,No,No,No,No,One year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,No,Yes,Yes,No,No,Yes,No,Month-to-month,No,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,No,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,No,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,No,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,No,Yes,Yes,No,Yes,No,No,One year,No,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,No,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,No,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,No,No,No,Yes,No,No,Month-to-month,No,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,No,No,No,Yes,No,No,Month-to-month,Yes,0,0.0,0.0,0,0,2
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,No,No,No,Yes,Yes,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,No,No,No,Yes,Yes,No,One year,No,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,No,No,No,Yes,Yes,No,Two year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,No,No,Yes,No,Yes,No,Month-to-month,No,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,No,No,Yes,No,Yes,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,No,No,Yes,Yes,No,No,One year,No,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,No,No,Yes,Yes,No,No,One year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,No,No,Yes,Yes,Yes,No,Two year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,No,Yes,No,No,No,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,No,Yes,No,No,Yes,No,Month-to-month,Yes,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,No,Yes,No,Yes,No,No,One year,No,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,No,Yes,Yes,No,No,No,Month-to-month,Yes,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-month,No,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,Yes,No,No,No,No,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,Yes,No,No,No,Yes,No,Month-to-month,No,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,Yes,No,No,No,Yes,No,Month-to-month,Yes,1,1.0,1.0,1,4,4
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,Yes,No,No,No,Yes,No,Two year,No,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,0,0.5,0.5,1,1,2
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,Yes,No,No,No,Yes,Yes,One year,Yes,0,0.5,0.5,1,1,2
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,Yes,No,No,No,Yes,Yes,Two year,No,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,Yes,No,No,Yes,No,No,Month-to-month,No,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,Yes,No,No,Yes,No,No,Month-to-month,Yes,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,Yes,No,No,Yes,No,No,One year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,0,0.5714285714285714,1.0,1,4,7
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,Yes,No,No,Yes,Yes,No,One year,No,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,0,0.6666666666666666,1.0,1,2,3
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,Yes,No,No,Yes,Yes,Yes,Two year,Yes,0,0.0,0.0,0,0,2
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,Yes,No,Yes,No,Yes,No,One year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,Yes,No,Yes,No,Yes,Yes,One year,Yes,0,0.0,0.0,0,0,2
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,1,1.0,1.0,1,1,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,Yes,No,Yes,Yes,No,No,Two year,Yes,0,0.0,0.0,0,0,2
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,0,0.5,0.5,1,1,2
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,Yes,No,Yes,Yes,Yes,No,One year,Yes,0,0.5,0.5,1,1,2
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,Yes,No,Yes,Yes,Yes,No,Two year,Yes,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two year,No,0,0.0,0.0,0,0,1
Fiber optic,Yes,Male,Yes,Yes,Electronic check,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,0,0.0,0.0,0,0,2
