,customerID,tenure,Churn,bucket
6050,0487-RPVUM,61,0,Beyond +1 month
681,7501-IWUNG,61,0,Beyond +1 month
3046,8715-KKTFG,61,0,Beyond +1 month
6086,0916-KNFAJ,61,0,Beyond +1 month
2877,0310-MVLET,61,1,Beyond +1 month
5309,0704-VCUMB,61,0,Beyond +1 month
5412,3733-UOCWF,61,0,Beyond +1 month
5289,3642-GKTCT,61,0,Beyond +1 month
2739,4455-BFSPD,61,0,Beyond +1 month
6181,4937-QPZPO,61,0,Beyond +1 month
2701,1697-LYYYX,61,0,Beyond +1 month
142,1095-WGNGG,61,0,Beyond +1 month
265,0123-CRBRT,61,0,Beyond +1 month
179,3712-PKXZA,61,0,Beyond +1 month
5442,2481-SBOYW,61,0,Beyond +1 month
2659,3166-PNEOF,61,0,Beyond +1 month
212,7157-SMCFK,61,0,Beyond +1 month
6208,0909-SELIE,61,0,Beyond +1 month
6965,7789-CRUVC,61,0,Beyond +1 month
256,7017-VFHAY,61,0,Beyond +1 month
5166,2252-JHJGE,61,0,Beyond +1 month
2609,4446-BZKHU,61,1,Beyond +1 month
5223,1241-EZFMJ,61,0,Beyond +1 month
2348,2683-JXWQQ,61,0,Beyond +1 month
3433,1698-XFZCI,61,0,Beyond +1 month
6354,3214-IYUUQ,61,0,Beyond +1 month
5571,9107-UKCKY,61,0,Beyond +1 month
721,8434-VGEQQ,61,0,Beyond +1 month
5928,1830-IPXVJ,61,0,Beyond +1 month
3549,6897-RWMUB,61,0,Beyond +1 month
743,4018-PPNDW,61,0,Beyond +1 month
3609,4488-KQFDT,61,0,Beyond +1 month
3398,3096-WPXBT,61,0,Beyond +1 month
6785,3090-HAWSU,61,1,Beyond +1 month
820,4220-TINQT,61,0,Beyond +1 month
6976,5130-YPIRV,62,0,Beyond +1 month
5445,1832-PEUTS,62,0,Beyond +1 month
1468,9480-BQJEI,62,0,Beyond +1 month
4577,0471-ARVMX,62,0,Beyond +1 month
2994,8046-DNVTL,62,0,Beyond +1 month
4778,7608-RGIRO,62,0,Beyond +1 month
4181,4553-DVPZG,62,0,Beyond +1 month
4186,7572-KPVKK,62,0,Beyond +1 month
5847,9391-YZEJW,62,0,Beyond +1 month
5624,4462-CYWMH,62,0,Beyond +1 month
2169,6418-PIQSP,62,0,Beyond +1 month
5853,9114-VEPUF,62,0,Beyond +1 month
3553,6134-KWTBV,62,0,Beyond +1 month
2146,8894-JVDCV,62,0,Beyond +1 month
153,9073-ZZIAY,62,0,Beyond +1 month
2021,0181-RITDD,62,0,Beyond +1 month
5365,0847-HGRML,62,0,Beyond +1 month
9,6388-TABGU,62,0,Beyond +1 month
2814,7599-NTMDP,62,0,Beyond +1 month
2801,1017-FBQMM,62,0,Beyond +1 month
3624,9544-PYPSJ,62,0,Beyond +1 month
1594,6485-QXWWE,62,0,Beyond +1 month
1033,2632-TACXW,62,0,Beyond +1 month
6543,8050-XGRVL,62,0,Beyond +1 month
978,6646-QVXLR,62,1,Beyond +1 month
73,8028-PNXHQ,62,0,Beyond +1 month
7012,6691-CCIHA,62,0,Beyond +1 month
2724,4636-TVXVG,62,0,Beyond +1 month
2718,7274-CGTOD,62,0,Beyond +1 month
4547,5339-TJFEK,62,0,Beyond +1 month
2973,0596-BQCEQ,62,1,Beyond +1 month
1754,3658-QQJYD,62,0,Beyond +1 month
2664,6242-SGYTS,62,0,Beyond +1 month
5461,1221-GHZEP,62,0,Beyond +1 month
5929,5828-DWPIL,62,0,Beyond +1 month
5149,3970-XGJDU,62,0,Beyond +1 month
5924,2236-HILPA,62,0,Beyond +1 month
866,0979-MOZQI,62,0,Beyond +1 month
6897,2363-BJLSL,62,0,Beyond +1 month
2545,0654-PQKDW,62,0,Beyond +1 month
1274,7182-OVLBJ,62,0,Beyond +1 month
4926,0440-EKDCF,62,0,Beyond +1 month
3395,6794-HKIAJ,62,0,Beyond +1 month
6261,7268-WNTCP,62,0,Beyond +1 month
3729,3635-QQRQD,62,0,Beyond +1 month
6876,6341-AEVKX,62,0,Beyond +1 month
1157,5268-DSMNQ,62,0,Beyond +1 month
4266,5445-PZWGX,62,1,Beyond +1 month
621,0516-UXRMT,62,0,Beyond +1 month
3393,4683-WYDOU,62,0,Beyond +1 month
1219,2294-DMMUS,62,0,Beyond +1 month
1217,0784-GTUUK,62,0,Beyond +1 month
1292,8390-FESFV,62,0,Beyond +1 month
6275,0885-HMGPY,62,0,Beyond +1 month
5996,5656-JAMLX,62,0,Beyond +1 month
3724,5201-CBWYG,62,0,Beyond +1 month
1269,8480-PPONV,62,0,Beyond +1 month
799,3009-JWMPU,62,1,Beyond +1 month
4998,8920-NAVAY,62,0,Beyond +1 month
855,2382-BCKQJ,62,1,Beyond +1 month
824,4335-BSMJS,62,0,Beyond +1 month
2360,7064-JHXCE,62,0,Beyond +1 month
836,8184-WMOFI,62,0,Beyond +1 month
2593,0962-CQPWQ,62,0,Beyond +1 month
5960,2957-JIRMN,62,0,Beyond +1 month
6326,3249-VHRIP,62,0,Beyond +1 month
6077,8085-MSNLK,62,0,Beyond +1 month
6776,6120-RJKLU,62,0,Beyond +1 month
6217,1599-MMYRQ,62,0,Beyond +1 month
1394,2272-JKMSI,62,0,Beyond +1 month
6410,6121-TNHBO,63,0,Beyond +1 month
3317,6685-GBWJZ,63,0,Beyond +1 month
4028,5574-NXZIU,63,0,Beyond +1 month
6316,8946-BFWSG,63,0,Beyond +1 month
1634,9995-HOTOH,63,0,Beyond +1 month
1940,4890-VMUAV,63,0,Beyond +1 month
3230,8043-PNYSD,63,0,Beyond +1 month
6511,5135-RDDQL,63,0,Beyond +1 month
2731,1110-KYLGQ,63,0,Beyond +1 month
2630,0014-BMAQU,63,0,Beyond +1 month
1768,3055-VTCGS,63,0,Beyond +1 month
2635,9953-ZMKSM,63,0,Beyond +1 month
1764,3902-MIVLE,63,0,Beyond +1 month
3564,7820-ZYGNY,63,0,Beyond +1 month
3957,2019-HDCZY,63,0,Beyond +1 month
4009,4006-HKYHO,63,0,Beyond +1 month
2320,1187-WILMM,63,0,Beyond +1 month
3977,4778-IZARL,63,0,Beyond +1 month
6519,4184-VODJZ,63,0,Beyond +1 month
2671,4191-XOVOM,63,0,Beyond +1 month
1697,3795-GWTRD,63,0,Beyond +1 month
6037,7537-CBQUZ,63,0,Beyond +1 month
6530,0230-UBYPQ,63,0,Beyond +1 month
3581,7860-UXCRM,63,0,Beyond +1 month
5849,0281-CNTZX,63,0,Beyond +1 month
2824,8857-CUPFQ,63,0,Beyond +1 month
6872,5297-MDOIR,63,0,Beyond +1 month
6655,1705-GUHPV,63,0,Beyond +1 month
339,1343-EHPYB,63,1,Beyond +1 month
5659,0674-GCDXG,63,0,Beyond +1 month
749,8405-IGQFX,63,0,Beyond +1 month
1289,9968-FFVVH,63,0,Beyond +1 month
784,5125-CNDSP,63,0,Beyond +1 month
43,4671-VJLCL,63,0,Beyond +1 month
4191,2027-WKXMW,63,0,Beyond +1 month
56,8769-KKTPH,63,0,Beyond +1 month
1419,3498-LZGQZ,63,0,Beyond +1 month
1514,5799-JRCZO,63,0,Beyond +1 month
7023,1035-IPQPU,63,0,Beyond +1 month
6551,6728-VOIFY,63,0,Beyond +1 month
6737,9488-FYQAU,63,0,Beyond +1 month
343,9639-BUJXT,63,0,Beyond +1 month
923,9199-PWQVC,63,0,Beyond +1 month
5407,9786-YWNHU,63,0,Beyond +1 month
894,7997-EASSD,63,0,Beyond +1 month
4626,0929-PECLO,63,0,Beyond +1 month
4245,9625-RZFUK,63,0,Beyond +1 month
889,7549-MYGPK,63,1,Beyond +1 month
4605,3796-ENZGF,63,0,Beyond +1 month
4383,1088-CNNKB,63,0,Beyond +1 month
1270,8780-IHCRN,63,0,Beyond +1 month
4250,0565-JUPYD,63,0,Beyond +1 month
1547,2886-KEFUM,63,1,Beyond +1 month
4364,6741-QRLUP,63,0,Beyond +1 month
5791,7233-DRTRF,63,0,Beyond +1 month
1590,7643-RCHXS,63,0,Beyond +1 month
1106,4159-NAAIX,63,0,Beyond +1 month
4365,4737-HOBAX,63,0,Beyond +1 month
5392,2162-FRZAA,63,0,Beyond +1 month
4929,2055-BFOCC,63,0,Beyond +1 month
1545,5193-QLVZB,63,0,Beyond +1 month
536,0621-HJWXJ,63,0,Beyond +1 month
4859,8041-TMEID,63,0,Beyond +1 month
1540,2796-UUZZO,63,0,Beyond +1 month
490,3552-CTCYF,63,0,Beyond +1 month
592,0459-SPZHJ,63,0,Beyond +1 month
1136,6621-NRZAK,63,0,Beyond +1 month
4140,2748-MYRVK,63,1,Beyond +1 month
5554,8838-GPHZP,63,0,Beyond +1 month
1524,1656-DRSMG,63,0,Beyond +1 month
4117,6211-WWLTF,63,0,Beyond +1 month
4445,3134-DSHVC,63,0,Beyond +1 month
143,2636-SJDOU,64,0,Beyond +1 month
137,3774-VBNXY,64,0,Beyond +1 month
6083,1468-DEFNC,64,0,Beyond +1 month
5674,3566-CAAYU,64,0,Beyond +1 month
209,1347-KTTTA,64,0,Beyond +1 month
6102,9795-NREXC,64,0,Beyond +1 month
5462,9289-LBQVU,64,0,Beyond +1 month
5645,4942-VZZOM,64,0,Beyond +1 month
1017,9361-YNQWJ,64,0,Beyond +1 month
6724,7359-SSBJK,64,1,Beyond +1 month
2066,1852-QSWCD,64,0,Beyond +1 month
2508,9405-GPBBG,64,0,Beyond +1 month
2649,3027-YNWZU,64,0,Beyond +1 month
5637,4423-JWZJN,64,0,Beyond +1 month
4489,8259-DZLIZ,64,0,Beyond +1 month
4715,7508-DQAKK,64,0,Beyond +1 month
2602,1135-HIORI,64,0,Beyond +1 month
3181,1265-ZFOSD,64,0,Beyond +1 month
2515,8869-LIHMK,64,0,Beyond +1 month
6875,6848-HJTXY,64,0,Beyond +1 month
3167,5148-ORICT,64,0,Beyond +1 month
3210,9055-MOJJJ,64,0,Beyond +1 month
4855,0868-VJRDR,64,0,Beyond +1 month
4925,5966-EMAZU,64,0,Beyond +1 month
6904,6211-WHMYA,64,0,Beyond +1 month
6297,0864-FVJNJ,64,0,Beyond +1 month
466,9076-AXYIK,64,0,Beyond +1 month
4818,8348-JLBUG,64,0,Beyond +1 month
3321,3913-RDSJZ,64,0,Beyond +1 month
450,8592-PLTMQ,64,0,Beyond +1 month
2369,9570-KYEUA,64,0,Beyond +1 month
5004,2067-QYTCF,64,0,Beyond +1 month
3361,8659-HDIYE,64,0,Beyond +1 month
357,8984-EYLLL,64,0,Beyond +1 month
4744,6139-ZZRBQ,64,0,Beyond +1 month
6813,0617-AQNWT,64,1,Beyond +1 month
4720,8979-CAMGB,64,0,Beyond +1 month
3059,7503-EPSZW,64,0,Beyond +1 month
3405,0744-GKNGE,64,0,Beyond +1 month
349,4654-DLAMQ,64,0,Beyond +1 month
5973,2324-EFHVG,64,0,Beyond +1 month
6073,6096-EGVTU,64,0,Beyond +1 month
2252,1813-JLKWR,64,0,Beyond +1 month
861,9777-IQHWP,64,0,Beyond +1 month
2216,8495-LJDFO,64,0,Beyond +1 month
6366,2845-KDHVX,64,0,Beyond +1 month
3535,3612-YUNGG,64,0,Beyond +1 month
2937,5312-IRCFR,64,0,Beyond +1 month
4047,2434-EEVDB,64,0,Beyond +1 month
5414,2722-VOJQL,64,1,Beyond +1 month
3836,6872-HXFNF,64,0,Beyond +1 month
1415,5223-UZAVK,64,0,Beyond +1 month
1866,7940-UQQUG,64,0,Beyond +1 month
4280,9135-HSWOC,64,0,Beyond +1 month
3840,1080-BWSYE,64,0,Beyond +1 month
2763,2250-IVBWA,64,0,Beyond +1 month
72,1891-QRQSA,64,0,Beyond +1 month
6596,0083-PIVIK,64,0,Beyond +1 month
4291,2789-CZANW,64,0,Beyond +1 month
1396,9518-RWHZL,64,1,Beyond +1 month
2737,5074-FBGHB,64,0,Beyond +1 month
5410,4049-ZPALD,64,0,Beyond +1 month
1343,7690-KPNCU,64,0,Beyond +1 month
1288,2616-FLVQC,64,0,Beyond +1 month
5335,3327-YBAKM,64,0,Beyond +1 month
2851,1897-OKVMW,64,0,Beyond +1 month
1499,1728-CXQBE,64,0,Beyond +1 month
1729,8226-BXGES,64,0,Beyond +1 month
2766,1229-RCALF,64,0,Beyond +1 month
7002,9586-JGQKH,64,0,Beyond +1 month
6485,5921-NGYRH,64,0,Beyond +1 month
114,5256-SKJGO,64,0,Beyond +1 month
1222,9091-WTUUY,64,0,Beyond +1 month
1386,8060-HIWJJ,64,0,Beyond +1 month
2874,8347-GDTMP,64,0,Beyond +1 month
4097,9974-JFBHQ,64,0,Beyond +1 month
4352,0595-ITUDF,64,0,Beyond +1 month
6624,9888-ZCUMM,64,0,Beyond +1 month
1267,2612-PHGOX,64,0,Beyond +1 month
6587,7426-GSWPO,64,0,Beyond +1 month
4835,2360-RDGRO,65,0,Beyond +1 month
5596,5982-XMDEX,65,0,Beyond +1 month
5094,6266-QHOJZ,65,0,Beyond +1 month
1950,9614-RMGHA,65,1,Beyond +1 month
1413,1830-GGFNM,65,0,Beyond +1 month
1775,2307-FYNNL,65,0,Beyond +1 month
4200,8316-BBQAY,65,0,Beyond +1 month
2277,3571-RFHAR,65,1,Beyond +1 month
4714,0016-QLJIS,65,0,Beyond +1 month
3053,0960-HUWBM,65,0,Beyond +1 month
764,7969-FFOWG,65,0,Beyond +1 month
5834,5055-MGMGF,65,0,Beyond +1 month
5362,0485-ZBSLN,65,0,Beyond +1 month
2566,3227-WLKLI,65,0,Beyond +1 month
663,9565-FLVCG,65,0,Beyond +1 month
675,3729-OWRVL,65,0,Beyond +1 month
4792,7067-KSAZT,65,1,Beyond +1 month
3278,4293-ETKAP,65,0,Beyond +1 month
5492,2799-TSLAG,65,0,Beyond +1 month
3269,2662-NNTDK,65,0,Beyond +1 month
1435,9052-VKDUW,65,0,Beyond +1 month
706,7596-ZYWBB,65,0,Beyond +1 month
2539,2050-ONYDQ,65,0,Beyond +1 month
4152,2649-HWLYB,65,0,Beyond +1 month
5992,0687-ZVTHB,65,1,Beyond +1 month
2321,9776-OJUZI,65,0,Beyond +1 month
5767,1972-XMUWV,65,0,Beyond +1 month
4659,6616-AALSR,65,0,Beyond +1 month
3388,8498-XXGWA,65,0,Beyond +1 month
6935,4616-ULAOA,65,0,Beyond +1 month
4163,9253-VIFJQ,65,0,Beyond +1 month
729,2753-JMMCV,65,0,Beyond +1 month
2594,3096-YXENJ,65,0,Beyond +1 month
1840,6990-YNRIO,65,1,Beyond +1 month
6076,2580-ATZSQ,65,0,Beyond +1 month
3451,5397-TUPSH,65,0,Beyond +1 month
2633,4837-QUSFT,65,0,Beyond +1 month
2067,4832-VRBMR,65,0,Beyond +1 month
547,2560-PPCHE,65,0,Beyond +1 month
218,2040-LDIWQ,65,0,Beyond +1 month
5655,5666-MBJPT,65,0,Beyond +1 month
93,6067-NGCEU,65,0,Beyond +1 month
1584,9906-NHHVC,65,0,Beyond +1 month
609,3419-SNJJD,65,1,Beyond +1 month
1913,7188-CBBBA,65,0,Beyond +1 month
1605,7941-RCJOW,65,0,Beyond +1 month
5221,5336-UFNZP,65,0,Beyond +1 month
5240,8777-MBMTS,65,0,Beyond +1 month
145,5716-EZXZN,65,0,Beyond +1 month
599,0374-FIUCA,65,0,Beyond +1 month
5367,9227-YBAXE,65,0,Beyond +1 month
2969,1163-VIPRI,65,0,Beyond +1 month
5424,6435-VWCCY,65,0,Beyond +1 month
4319,6333-YDVLT,65,0,Beyond +1 month
938,2692-AQCPF,65,0,Beyond +1 month
243,9058-HRZSV,65,0,Beyond +1 month
5148,6196-HBOBZ,65,0,Beyond +1 month
4642,5458-CQJTA,65,1,Beyond +1 month
846,6916-HIJSE,65,0,Beyond +1 month
3474,3982-DQLUS,65,0,Beyond +1 month
3476,3756-VNWDH,65,0,Beyond +1 month
6357,8079-XRJRS,65,1,Beyond +1 month
1826,6908-VVYHM,65,0,Beyond +1 month
5875,2296-DKZFP,65,0,Beyond +1 month
6226,2097-YVPKN,65,0,Beyond +1 month
4612,6723-CEGQI,65,0,Beyond +1 month
635,7207-RMRDB,65,1,Beyond +1 month
1857,9359-JANWS,65,0,Beyond +1 month
3237,6734-JDTTV,65,0,Beyond +1 month
6380,2378-VTKDH,65,0,Beyond +1 month
5818,3197-NNYNB,65,0,Beyond +1 month
4604,8065-BVEPF,65,0,Beyond +1 month
6123,0623-EJQEG,65,0,Beyond +1 month
3828,8747-UDCOI,65,0,Beyond +1 month
1661,3761-FLYZI,65,0,Beyond +1 month
2810,8433-WPJTV,65,0,Beyond +1 month
2852,5485-ITNPC,66,0,Beyond +1 month
5366,8232-CTLKO,66,0,Beyond +1 month
2835,5387-ASZNZ,66,0,Beyond +1 month
2833,5993-JSUWV,66,0,Beyond +1 month
2812,3763-GCZHZ,66,1,Beyond +1 month
6112,5553-AOINX,66,0,Beyond +1 month
2865,3617-XLSGQ,66,0,Beyond +1 month
5265,4274-DRSQT,66,0,Beyond +1 month
6180,0201-MIBOL,66,0,Beyond +1 month
2666,8414-OOEEL,66,0,Beyond +1 month
5274,6723-WSNTY,66,0,Beyond +1 month
2661,8780-YRMTT,66,0,Beyond +1 month
103,5386-THSLQ,66,0,Beyond +1 month
217,0230-WEQUW,66,0,Beyond +1 month
92,7233-PAHHL,66,0,Beyond +1 month
2742,3948-KXDUF,66,0,Beyond +1 month
5145,3727-OVPRY,66,0,Beyond +1 month
5142,6408-OTUBZ,66,0,Beyond +1 month
5117,5317-FLPJF,66,0,Beyond +1 month
6222,0130-SXOUN,66,0,Beyond +1 month
5109,7113-HIPFI,66,0,Beyond +1 month
342,7520-HQWJU,66,0,Beyond +1 month
57,5067-XJQFU,66,0,Beyond +1 month
5050,7762-URZQH,66,1,Beyond +1 month
395,2977-CEBSX,66,0,Beyond +1 month
5009,0052-DCKON,66,0,Beyond +1 month
5346,0771-CHWSK,66,0,Beyond +1 month
2562,0277-ORXQS,66,0,Beyond +1 month
4976,8165-CBKXO,66,0,Beyond +1 month
5196,0786-IVLAW,66,0,Beyond +1 month
7042,3186-AJIEK,66,0,Beyond +1 month
5530,9644-KVCNC,66,0,Beyond +1 month
2243,1013-QCWAM,66,0,Beyond +1 month
1964,2430-RRYUW,66,0,Beyond +1 month
858,3224-DFQNQ,66,0,Beyond +1 month
3503,9821-BESNZ,66,0,Beyond +1 month
2217,0839-JTCUD,66,0,Beyond +1 month
872,1764-VUUMT,66,0,Beyond +1 month
6605,7632-MNYOY,66,1,Beyond +1 month
2197,8548-AWOFC,66,0,Beyond +1 month
6376,1302-TPUBN,66,0,Beyond +1 month
1406,9337-SRRNI,66,0,Beyond +1 month
1353,7073-QETQY,66,0,Beyond +1 month
1339,3838-OZURD,66,1,Beyond +1 month
4265,2632-UCGVD,66,1,Beyond +1 month
5971,9800-OUIGR,66,0,Beyond +1 month
1301,9795-SHUHB,66,0,Beyond +1 month
2062,7996-MHXLW,66,0,Beyond +1 month
3190,3745-HRPHI,66,0,Beyond +1 month
4485,7975-JMZNT,66,0,Beyond +1 month
4287,6425-YQLLO,66,1,Beyond +1 month
3800,7973-DZRKH,66,0,Beyond +1 month
4301,7729-XBTWX,66,0,Beyond +1 month
3783,1469-LBJQJ,66,0,Beyond +1 month
4415,0420-TXVSG,66,0,Beyond +1 month
4412,8042-RNLKO,66,0,Beyond +1 month
3779,8631-NBHFZ,66,1,Beyond +1 month
6451,4868-AADLV,66,0,Beyond +1 month
4399,3086-RUCRN,66,0,Beyond +1 month
4375,9896-UYMIE,66,0,Beyond +1 month
1035,1767-CJKBA,66,0,Beyond +1 month
2282,1587-FKLZB,66,1,Beyond +1 month
1490,8016-ZMGMO,66,0,Beyond +1 month
2373,5498-IBWPI,66,0,Beyond +1 month
4882,8404-VIOMB,66,0,Beyond +1 month
6035,9835-ZIITK,66,1,Beyond +1 month
1637,4999-IEZLT,66,0,Beyond +1 month
602,1096-ADRUX,66,0,Beyond +1 month
1575,2003-CKLOR,66,1,Beyond +1 month
612,2804-ETQDK,66,0,Beyond +1 month
3255,4827-LTQRJ,66,0,Beyond +1 month
617,7134-MJPDY,66,0,Beyond +1 month
1671,1442-OKRJE,66,0,Beyond +1 month
627,6797-UCJHZ,66,0,Beyond +1 month
6850,0531-XBKMM,66,0,Beyond +1 month
5824,5321-NTRKC,66,0,Beyond +1 month
3315,9659-ZTWSM,66,0,Beyond +1 month
1196,0455-ENTCR,66,0,Beyond +1 month
1701,6097-EQISJ,66,1,Beyond +1 month
4698,8166-ZZTFS,66,1,Beyond +1 month
3986,6242-FEGFD,66,0,Beyond +1 month
1738,8646-JCOMS,66,0,Beyond +1 month
4716,5176-OLSKT,66,0,Beyond +1 month
756,5730-DBDSI,66,0,Beyond +1 month
700,1525-LNLOJ,66,0,Beyond +1 month
3327,9494-BDNNC,66,0,Beyond +1 month
3979,7008-LZVOZ,66,0,Beyond +1 month
6824,8444-WRIDW,66,1,Beyond +1 month
4760,3569-VLDHH,66,0,Beyond +1 month
2772,3470-OBUET,67,0,Beyond +1 month
1614,3813-DHBBB,67,0,Beyond +1 month
1949,8466-PZBLH,67,0,Beyond +1 month
7034,0639-TSIQW,67,1,Beyond +1 month
1612,3092-IGHWF,67,1,Beyond +1 month
1886,6695-FRVEC,67,0,Beyond +1 month
1293,3022-BEXHZ,67,0,Beyond +1 month
1678,1060-ENTOF,67,0,Beyond +1 month
2743,2323-ARSVR,67,0,Beyond +1 month
1743,3768-VHXQO,67,0,Beyond +1 month
1418,9350-VLHMB,67,0,Beyond +1 month
1350,4102-HLENU,67,0,Beyond +1 month
6501,4753-PADAS,67,0,Beyond +1 month
1511,9972-EWRJS,67,0,Beyond +1 month
6416,9610-WCESF,67,0,Beyond +1 month
6442,0254-WWRKD,67,0,Beyond +1 month
2239,8069-RHUXK,67,0,Beyond +1 month
6790,8441-SHIPE,67,0,Beyond +1 month
6334,4129-LYCOI,67,0,Beyond +1 month
6938,5996-EBTKM,67,0,Beyond +1 month
6835,7964-ZRKKG,67,0,Beyond +1 month
2355,5067-WJEUN,67,0,Beyond +1 month
2357,9251-WNSOD,67,0,Beyond +1 month
6301,7872-RDDLZ,67,0,Beyond +1 month
6300,3967-VQOGC,67,0,Beyond +1 month
520,5174-ITUMV,67,0,Beyond +1 month
6289,9053-JZFKV,67,1,Beyond +1 month
2533,5397-NSKQG,67,0,Beyond +1 month
2470,2143-LJULT,67,0,Beyond +1 month
2472,3200-MNQTF,67,0,Beyond +1 month
6867,5146-YYFRZ,67,0,Beyond +1 month
6369,6734-FQAJX,67,0,Beyond +1 month
2204,2659-VXMWZ,67,1,Beyond +1 month
6956,2451-YMUXS,67,0,Beyond +1 month
2176,2626-VEEWG,67,0,Beyond +1 month
132,8587-XYZSF,67,0,Beyond +1 month
1162,9359-UGBTK,67,0,Beyond +1 month
7000,0052-YNYOT,67,0,Beyond +1 month
1996,9993-LHIEB,67,0,Beyond +1 month
1997,0266-CLZKZ,67,0,Beyond +1 month
6429,6332-FBZRI,67,0,Beyond +1 month
2019,7694-VLBWQ,67,1,Beyond +1 month
6689,8561-NMTBD,67,0,Beyond +1 month
1098,9742-XOKTS,67,0,Beyond +1 month
6722,5481-NTDOH,67,0,Beyond +1 month
2071,3392-EHMNK,67,0,Beyond +1 month
2125,8311-UEUAB,67,0,Beyond +1 month
255,4111-BNXIF,67,0,Beyond +1 month
6736,7558-IMLMT,67,0,Beyond +1 month
904,0379-DJQHR,67,0,Beyond +1 month
883,3199-NPKCN,67,0,Beyond +1 month
2029,6481-OGDOO,67,1,Beyond +1 month
2304,8402-EIVQS,67,0,Beyond +1 month
2614,3351-NQLDI,67,1,Beyond +1 month
4834,6857-TKDJV,67,0,Beyond +1 month
5899,9943-VSZUV,67,0,Beyond +1 month
3728,6352-GIGGQ,67,0,Beyond +1 month
3930,8849-PRIQJ,67,0,Beyond +1 month
4033,5196-WPYOW,67,0,Beyond +1 month
2981,0397-ZXWQF,67,0,Beyond +1 month
4539,4355-HBJHH,67,1,Beyond +1 month
5078,9402-ROUMJ,67,0,Beyond +1 month
5080,7159-NOKYQ,67,0,Beyond +1 month
4295,3740-RLMVT,67,0,Beyond +1 month
4530,1945-XISKS,67,0,Beyond +1 month
4665,3884-UEBXB,67,0,Beyond +1 month
3018,4176-RELJR,67,0,Beyond +1 month
3025,6651-RLGGM,67,0,Beyond +1 month
3036,4702-HDRKD,67,0,Beyond +1 month
3038,5897-ZYEKH,67,0,Beyond +1 month
4838,1360-XFJMR,67,0,Beyond +1 month
3407,1167-OYZJF,67,0,Beyond +1 month
4378,6980-CDGFC,67,0,Beyond +1 month
5449,5696-CEIQJ,67,0,Beyond +1 month
3901,2773-OVBPK,67,0,Beyond +1 month
3054,6465-GSRCL,67,0,Beyond +1 month
3922,6173-GOLSU,67,0,Beyond +1 month
4483,3873-WOSBC,67,0,Beyond +1 month
5730,7167-PCEYD,67,0,Beyond +1 month
5127,8199-ZLLSA,67,1,Beyond +1 month
3456,0436-TWFFZ,67,0,Beyond +1 month
4602,1240-HCBOH,67,0,Beyond +1 month
4142,2969-VAPYH,67,0,Beyond +1 month
4105,5055-BRMNE,67,0,Beyond +1 month
2885,7923-IYJWY,67,0,Beyond +1 month
6132,3896-RCYYE,67,0,Beyond +1 month
5542,2990-OGYTD,67,0,Beyond +1 month
3285,7197-VOJMM,67,0,Beyond +1 month
6138,4833-QTJNO,67,0,Beyond +1 month
2860,2452-KDRRH,67,0,Beyond +1 month
4806,6729-FZWSY,67,0,Beyond +1 month
5739,4199-QHJNM,67,0,Beyond +1 month
3659,0795-GMVQO,67,0,Beyond +1 month
5919,6625-IUTTT,67,0,Beyond +1 month
6004,6736-DHUQI,67,0,Beyond +1 month
6145,5010-IPEAQ,67,0,Beyond +1 month
5513,0248-PGHBZ,67,0,Beyond +1 month
3694,1150-WFARN,67,1,Beyond +1 month
4456,1619-YWUBB,68,0,Beyond +1 month
283,9577-WJVCQ,68,0,Beyond +1 month
4472,9541-ZPSEA,68,0,Beyond +1 month
303,8181-YHCMF,68,0,Beyond +1 month
1785,1568-LJSZU,68,0,Beyond +1 month
4447,7821-DPRQE,68,0,Beyond +1 month
3124,3889-VWBID,68,0,Beyond +1 month
3894,5989-AXPUC,68,0,Beyond +1 month
854,7695-PKLCZ,68,0,Beyond +1 month
3339,8690-ZVLCL,68,0,Beyond +1 month
3122,8395-ETZKQ,68,0,Beyond +1 month
335,4322-RCYMT,68,1,Beyond +1 month
3299,4282-MSACW,68,0,Beyond +1 month
337,2088-IEBAU,68,0,Beyond +1 month
6947,2898-MRKPI,68,0,Beyond +1 month
4968,2197-OMWGI,68,0,Beyond +1 month
2421,3893-JRNFS,68,0,Beyond +1 month
6729,2256-YLYLP,68,0,Beyond +1 month
3870,1099-BTKWT,68,0,Beyond +1 month
3261,2378-YIZKA,68,0,Beyond +1 month
429,6152-ONASV,68,0,Beyond +1 month
3704,4227-OJHAL,68,0,Beyond +1 month
928,0862-PRCBS,68,0,Beyond +1 month
403,3067-SVMTC,68,0,Beyond +1 month
533,1297-VQDRP,68,0,Beyond +1 month
3218,6869-FGJJC,68,0,Beyond +1 month
6032,9090-SGQXL,68,1,Beyond +1 month
6744,6500-JVEGC,68,0,Beyond +1 month
2341,4304-TSPVK,68,0,Beyond +1 month
3199,3696-DFHHB,68,0,Beyond +1 month
5054,6094-ZIVKX,68,0,Beyond +1 month
4566,8375-KVTHK,68,0,Beyond +1 month
6016,4250-ZBWLV,68,1,Beyond +1 month
3355,8871-JLMHM,68,0,Beyond +1 month
4595,2211-RMNHO,68,0,Beyond +1 month
3377,2696-RZVZW,68,0,Beyond +1 month
1895,3638-VBZTA,68,0,Beyond +1 month
791,3442-ZHHCC,68,0,Beyond +1 month
6942,3454-JFUBC,68,0,Beyond +1 month
1036,6445-TNRXS,68,0,Beyond +1 month
